"","Contains fear","excitement"
"fueling",0.023519666865468,0.9764803647995
"function..2",0.119211785495281,0.880788207054138
"future.14",0.114701509475708,0.885298490524292
"gendered",0.386256515979767,0.613743543624878
"generate.17",0.155253469944,0.844746530056
"generating.5",0.103356130421162,0.896643877029419
"generative.23",0.151915803551674,0.848084211349487
"god",0.334920972585678,0.665079057216644
"goldman.2",0.137750908732414,0.862249135971069
"grumble",0.915581703186035,0.0844182819128036
"hack",0.53487354516983,0.465126395225525
"half.6",0.445093929767609,0.554906010627747
"hallucinate",0.823235213756561,0.176764741539955
"hallucination",0.34713152050972,0.652868509292603
"hao",0.151394158601761,0.848605811595917
"harmful.3",0.95030289888382,0.0496970638632774
"headlines.1",0.36752262711525,0.632477402687073
"heard.2",0.80885374546051,0.191146224737167
"heaven",0.0709834024310112,0.929016590118408
"hell",0.871356666088104,0.128643289208412
"helpful.2",0.325599849224091,0.674400210380554
"helps.3",0.0649032443761826,0.935096740722656
"hinton.2",0.183446437120438,0.816553592681885
"hospitals",0.521786510944366,0.478213548660278
"hosts",0.423395603895187,0.576604425907135
"human.22",0.14178378880024,0.858216166496277
"humans.11",0.216992691159248,0.783007323741913
"hundred",0.117435343563557,0.882564723491669
"hype.3",0.103660628199577,0.896339416503906
"hypothetical.1",0.800601184368134,0.199398830533028
"i.d.1",0.282292425632477,0.717707574367523
"i.ve.1",0.35725000500679,0.642749965190887
"ibm.5",0.213627755641937,0.786372244358063
"ifs",0.410908699035645,0.589091300964355
"illusion",0.942865610122681,0.057134386152029
"imagination.1",0.0733695030212402,0.92663049697876
"imagine.1",0.12086646258831,0.879133522510529
"inaccurate",0.38498467206955,0.61501532793045
"inadequate",0.907700002193451,0.0923000052571297
"inbox.7",0.260422199964523,0.739577829837799
"industry.24",0.184479251503944,0.815520763397217
"infections",0.878771305084229,0.121228687465191
"infectionsresearchers",0.834007978439331,0.165992021560669
"infinite",0.0984856113791466,0.901514410972595
"influencers",0.0405793711543083,0.959420621395111
"ingredients",0.382023811340332,0.617976188659668
"inherent",0.647234618663788,0.352765381336212
"innovation.11",0.0148340919986367,0.985165953636169
"insisting",0.506389498710632,0.49361053109169
"intelligence.33",0.185740783810616,0.814259231090546
"intelligent.1",0.262102782726288,0.737897157669067
"interacting",0.403892010450363,0.596107959747314
"internet.9",0.158341586589813,0.841658413410187
"interpreting",0.545740902423859,0.454259127378464
"involves.1",0.217948794364929,0.782051205635071
"issues.6",0.78563129901886,0.214368715882301
"it.s.20",0.339567840099335,0.660432100296021
"james.1",0.37284728884697,0.627152681350708
"jargon",0.800597429275513,0.199402511119843
"johnson.1",0.310972094535828,0.689027905464172
"journal.s",0.394824117422104,0.605175912380219
"journalists",0.240164011716843,0.759835958480835
"karen",0.343501418828964,0.656498610973358
"key.8",0.248170107603073,0.751829862594604
"khari",0.290707051753998,0.709292948246002
"kill",0.965726375579834,0.0342736430466175
"knowing",0.23774591088295,0.762254118919373
"knowledge.3",0.183951124548912,0.816048920154572
"labeling",0.738311767578125,0.261688232421875
"language.14",0.332549065351486,0.667450904846191
"largest.6",0.281196504831314,0.718803465366364
"layoffs",0.535656034946442,0.464343965053558
"limits.5",0.825788199901581,0.174211770296097
"list.7",0.256872206926346,0.743127822875977
"listening.1",0.142984211444855,0.85701584815979
"littered",0.0873350277543068,0.912664890289307
"london.3",0.175801694393158,0.824198305606842
"losing.2",0.921938002109528,0.0780619755387306
"lots.1",0.4196857213974,0.5803142786026
"love.1",0.0449670441448689,0.95503294467926
"machine.6",0.237560197710991,0.762439727783203
"madhumita",0.417785733938217,0.58221423625946
"makes.8",0.179765656590462,0.820234358310699
"massive.7",0.121498301625252,0.878501713275909
"material.5",0.22072796523571,0.779272079467773
"materialthe",0.386080056428909,0.613919973373413
"matter.5",0.404498249292374,0.595501720905304
"mcmaster",0.271989434957504,0.728010535240173
"means.4",0.345924615859985,0.654075384140015
"message.8",0.381786286830902,0.618213713169098
"meta.5",0.351190835237503,0.648809134960175
"mind.4",0.175588995218277,0.824411034584045
"misconception",0.975204110145569,0.0247959103435278
"missing.2",0.771609604358673,0.228390410542488
"mit.2",0.257954388856888,0.742045640945435
"model.13",0.122668035328388,0.877331912517548
"models.15",0.118452861905098,0.881547152996063
"moderation",0.414073824882507,0.585926175117493
"money.9",0.227199152112007,0.772800862789154
"mosley",0.305550843477249,0.694449186325073
"motherboard",0.217571303248405,0.782428741455078
"murgia",0.503703713417053,0.496296226978302
"national.11",0.226780071854591,0.77321994304657
"natural.5",0.0971615612506866,0.902838408946991
"news.26",0.136880099773407,0.863119959831238
"newsletter.5",0.374330639839172,0.625669360160828
"newsletters.8",0.265559017658234,0.734440982341766
"nice.2",0.0447629205882549,0.955237090587616
"nightmare",0.971895754337311,0.0281042605638504
"nitasha",0.29084637761116,0.709153652191162
"nuanced",0.0834990590810776,0.916500926017761
"obscures.1",0.789478182792664,0.210521817207336
"observers",0.592207849025726,0.407792150974274
"obsessing",0.726580321788788,0.273419678211212
"obvious.1",0.0949898436665535,0.905010163784027
"offers.4",0.648752987384796,0.351247012615204
"online.14",0.110128000378609,0.889872074127197
"openai.17",0.130720779299736,0.869279205799103
"operate.3",0.217328771948814,0.782671213150024
"operating.3",0.182926386594772,0.81707364320755
"original.6",0.470488846302032,0.529511153697968
"originally.1",0.39273875951767,0.60726124048233
"overstate",0.415249437093735,0.584750533103943
"overview",0.168465942144394,0.831534087657928
"overwhelmed",0.760025501251221,0.239974498748779
"page",0.303590327501297,0.696409702301025
"parsing",0.716047048568726,0.283952981233597
"past.6",0.258028775453568,0.741971254348755
"pay.6",0.267074763774872,0.732925236225128
"people.23",0.128222957253456,0.871777057647705
"perrigo",0.391330301761627,0.608669757843018
"person.5",0.153538376092911,0.846461653709412
"personalization",0.598977327346802,0.401022702455521
"pet",0.333664864301682,0.666335105895996
"picture.2",0.103087373077869,0.896912693977356
"political.3",0.542198836803436,0.457801163196564
"possibly.1",0.210054129362106,0.789945900440216
"post.s",0.456587105989456,0.543412864208221
"potential.22",0.287895441055298,0.712104558944702
"power.15",0.112105578184128,0.887894451618195
"powerful.14",0.10874342918396,0.89125657081604
"practical.4",0.275895923376083,0.724104106426239
"pragmatic",0.38393959403038,0.616060435771942
"predators",0.421982944011688,0.578017055988312
"prediction.2",0.305227965116501,0.694772124290466
"predictive.3",0.0953748524188995,0.904625177383423
"preferences",0.452104657888412,0.547895312309265
"presence",0.0951154381036758,0.904884517192841
"previous.6",0.161474376916885,0.838525593280792
"process.15",0.302535980939865,0.697464048862457
"processing.6",0.324050635099411,0.675949335098267
"products.18",0.186730742454529,0.813269257545471
"program.7",0.19614066183567,0.803859353065491
"programming.3",0.296791523694992,0.703208446502686
"programs.3",0.333163112401962,0.66683691740036
"project.6",0.166341200470924,0.833658814430237
"prompt.4",0.00780854467302561,0.9921914935112
"prompts.4",0.00895843002945185,0.991041600704193
"pronoun",0.311375856399536,0.688624143600464
"public.15",0.164595976471901,0.83540403842926
"public.s.2",0.348733752965927,0.65126621723175
"question.4",0.726582884788513,0.273417085409164
"questioning",0.835684180259705,0.164315864443779
"questions.11",0.462594985961914,0.537405014038086
"quit",0.874919235706329,0.125080719590187
"racing",0.111997999250889,0.888002038002014
"ravaged",0.898184597492218,0.101815395057201
"raw",0.319976210594177,0.680023789405823
"reach.3",0.131489276885986,0.868510723114014
"read.14",0.455288171768188,0.544711768627167
"real.21",0.127862155437469,0.872137904167175
"reality.3",0.147168293595314,0.852831721305847
"recall",0.317808270454407,0.682191729545593
"receive.4",0.0547630004584789,0.94523698091507
"recommends.1",0.330455601215363,0.669544398784637
"refreshing",0.459214925765991,0.540785074234009
"relatable",0.32465460896492,0.675345361232758
"remember",0.294244080781937,0.705755949020386
"removing.2",0.691280841827393,0.308719128370285
"replace.6",0.797154128551483,0.202845886349678
"reporter",0.246398985385895,0.753601014614105
"researchers.12",0.403662413358688,0.596337616443634
"resistant",0.929196953773499,0.0708030313253403
"respond.3",0.220531910657883,0.77946811914444
"responsible.2",0.555311918258667,0.444688081741333
"restrained",0.577787458896637,0.422212570905685
"revenue.11",0.155470281839371,0.844529688358307
"review.4",0.148500591516495,0.851499378681183
"review.s",0.318522036075592,0.681478023529053
"risk.17",0.951085150241852,0.0489148423075676
"risks.14",0.254584103822708,0.745415925979614
"robot.2",0.152551010251045,0.847449004650116
"robots.1",0.421264737844467,0.578735291957855
"role.4",0.200968369841576,0.799031615257263
"roll.1",0.264527678489685,0.735472321510315
"rolled.1",0.44271457195282,0.55728542804718
"rule.1",0.249382719397545,0.750617325305939
"rulesat",0.619545876979828,0.380454152822495
"ryan",0.270561903715134,0.729438126087189
"safe.5",0.483402818441391,0.516597211360931
"safeguards.1",0.347880274057388,0.652119755744934
"safety.9",0.29476135969162,0.705238699913025
"sam.8",0.203837305307388,0.796162664890289
"saving.2",0.570359826087952,0.429640233516693
"scary.1",0.965985417366028,0.0340145491063595
"scenarios.2",0.719594478607178,0.280405580997467
"science.13",0.112766370177269,0.88723361492157
"scientific.3",0.195470243692398,0.80452972650528
"scientists.7",0.232159152626991,0.76784086227417
"search.4",0.323747843503952,0.676252126693726
"sector.9",0.348692148923874,0.651307761669159
"senior.4",0.12432935833931,0.875670671463013
"sentient.1",0.201568827033043,0.798431158065796
"served.1",0.259740978479385,0.740259051322937
"service.10",0.196940585970879,0.80305939912796
"sets.4",0.149774327874184,0.850225687026978
"sexual",0.187510430812836,0.812489569187164
"share.10",0.114896446466446,0.885103523731232
"sharon",0.295858323574066,0.704141736030579
"shop.2",0.194257900118828,0.805742084980011
"short.7",0.437946021556854,0.562054038047791
"sign.9",0.144552066922188,0.855447947978973
"silly",0.923923432826996,0.0760765373706818
"simple.8",0.266579151153564,0.733420848846436
"simply.5",0.0749845951795578,0.925015389919281
"singular",0.318608939647675,0.681391060352325
"situation.3",0.317298978567123,0.682701051235199
"skeptical.2",0.989124834537506,0.0108752129599452
"skip",0.373047560453415,0.626952409744263
"slip",0.637780845165253,0.362219125032425
"smart.1",0.0554865226149559,0.944513499736786
"society.5",0.26892477273941,0.73107522726059
"software.16",0.215602591633797,0.78439736366272
"sounding.3",0.342546194791794,0.657453775405884
"sounds.3",0.729113698005676,0.270886272192001
"speak.5",0.701427936553955,0.298572033643723
"speaking.5",0.249890193343163,0.750109791755676
"special.4",0.11479727178812,0.885202705860138
"specific.4",0.467238992452621,0.532761037349701
"spend.1",0.221892461180687,0.778107523918152
"splintered",0.585243344306946,0.414756596088409
"spooked",0.964007318019867,0.0359926708042622
"spread.7",0.139331042766571,0.860668957233429
"staff.9",0.291461139917374,0.708538889884949
"stick.1",0.199096247553825,0.800903737545013
"stories.4",0.232868626713753,0.767131328582764
"story.7",0.161595016717911,0.838405013084412
"street.10",0.173338338732719,0.826661646366119
"struggling.2",0.969602882862091,0.0303971152752638
"subdued",0.71303403377533,0.28696596622467
"submitting.1",0.555132627487183,0.444867342710495
"suddenly.2",0.0755400136113167,0.924459934234619
"support.7",0.0791013985872269,0.920898675918579
"surprising.2",0.011708821170032,0.988291203975677
"surprisingly.2",0.0946548655629158,0.90534508228302
"switched",0.359412044286728,0.640587985515594
"system.12",0.314296722412109,0.685703337192535
"systems.17",0.404216557741165,0.595783412456512
"talk.4",0.221579656004906,0.778420329093933
"talking.5",0.153365045785904,0.846634984016418
"tate",0.573790073394775,0.426209986209869
"teams.7",0.135781049728394,0.864219009876251
"tech.22",0.0925699695944786,0.907430052757263
"technical.6",0.254170596599579,0.745829403400421
"technocrat",0.119959086179733,0.880040884017944
"technology.30",0.109162256121635,0.890837788581848
"technologyreview.com",0.294152051210403,0.705847978591919
"tendency",0.55436509847641,0.445634871721268
"term.9",0.384769409894943,0.615230619907379
"text.12",0.252818942070007,0.747181057929993
"that.s.11",0.361134171485901,0.638865828514099
"theories.2",0.479999780654907,0.520000278949738
"theory.1",0.320184111595154,0.679815888404846
"there.s.7",0.273855417966843,0.726144552230835
"they.ve.2",0.343735337257385,0.656264662742615
"threat.7",0.978035986423492,0.0219639707356691
"tiku",0.231496036052704,0.768504023551941
"time.31",0.1947932690382,0.805206775665283
"times.8",0.197155684232712,0.802844345569611
"tips.4",0.305748969316483,0.694251000881195
"told.13",0.460888236761093,0.539111793041229
"tools.13",0.290039598941803,0.709960401058197
"top.11",0.111482292413712,0.888517677783966
"trading.10",0.358178168535233,0.641821801662445
"trained.5",0.224225893616676,0.775774121284485
"translating.1",0.432601869106293,0.567398130893707
"treated.1",0.629213750362396,0.370786160230637
"trend.3",0.133922249078751,0.866077780723572
"trouble.1",0.904599905014038,0.0954000949859619
"trust.11",0.13458639383316,0.86541360616684
"turbocharge",0.191971510648727,0.808028519153595
"twitter.13",0.153319895267487,0.846680104732513
"type.5",0.277287811040878,0.722712159156799
"typically.5",0.259901732206345,0.740098237991333
"uncertain",0.935428619384766,0.0645713806152344
"understand.8",0.184866324067116,0.815133631229401
"understanding.5",0.227738931775093,0.772261023521423
"united.7",0.0718485563993454,0.928151428699493
"university.7",0.169720247387886,0.83027970790863
"upcoming",0.0273318123072386,0.972668170928955
"updating",0.166427344083786,0.833572685718536
"usage",0.471314281225204,0.528685688972473
"users.12",0.169158801436424,0.830841183662415
"vaccines.1",0.663643538951874,0.336356461048126
"venturebeat",0.100174136459827,0.899825811386108
"verge",0.428962826728821,0.571037173271179
"views.3",0.363074690103531,0.636925339698792
"vincent",0.332095921039581,0.667904078960419
"vision.5",0.090261697769165,0.909738302230835
"wall.9",0.368284583091736,0.631715357303619
"warned.5",0.862492322921753,0.137507632374763
"warns",0.816081762313843,0.183918192982674
"washington.5",0.423309445381165,0.576690554618835
"watch",0.121985778212547,0.878014206886292
"watching",0.120263539254665,0.879736423492432
"we.re.10",0.431823551654816,0.568176507949829
"websites.2",0.713800728321075,0.286199271678925
"wednesday.6",0.255634129047394,0.744365930557251
"week.15",0.151487275958061,0.848512709140778
"weekly.1",0.242726430296898,0.757273614406586
"what.s.5",0.694148421287537,0.305851578712463
"wife",0.168276503682137,0.83172345161438
"wired.1",0.228755742311478,0.7712442278862
"worded",0.587076306343079,0.412923723459244
"words.3",0.513456165790558,0.486543864011765
"world.23",0.156939804553986,0.843060195446014
"world.s.14",0.260606467723846,0.739393532276154
"worry",0.943798124790192,0.0562019199132919
"write.5",0.385857611894608,0.61414235830307
"writer.2",0.255259245634079,0.744740784168243
"written.6",0.41507089138031,0.584929168224335
"wrong.3",0.821208715438843,0.178791224956512
"xiang",0.164236396551132,0.835763573646545
"you.d.1",0.294439017772675,0.705560982227325
"you.re.6",0.440098404884338,0.559901535511017
"youtube.2",0.122326642274857,0.877673327922821
"ability.8",0.150423631072044,0.849576413631439
"access.14",0.0948088467121124,0.90519118309021
"accounting.3",0.576564133167267,0.423435866832733
"activism",0.0426449924707413,0.957354962825775
"activists",0.138255417346954,0.86174464225769
"actor.s",0.285648912191391,0.714351177215576
"ad.1",0.243688076734543,0.75631195306778
"added.14",0.124455846846104,0.875544130802155
"administration.5",0.520839035511017,0.479160904884338
"adverts",0.835232734680176,0.164767280220985
"affairs",0.649082899093628,0.350917041301727
"ahead.5",0.0419735871255398,0.958026349544525
"ai.37",0.144244596362114,0.85575544834137
"algorithms.6",0.498564571142197,0.501435458660126
"allies",0.259996116161346,0.740003824234009
"alternatively",0.525372684001923,0.474627315998077
"altman.9",0.297548890113831,0.702451109886169
"america.3",0.335759043693542,0.664241015911102
"america.s.1",0.446484178304672,0.55351585149765
"analysis.9",0.585486829280853,0.414513140916824
"analytics",0.423635512590408,0.576364457607269
"anchor",0.34388130903244,0.656118631362915
"anderson",0.266954630613327,0.733045399188995
"anna",0.23724077641964,0.762759268283844
"app.4",0.143755033612251,0.856244921684265
"appeared.6",0.298044353723526,0.701955616474152
"april.5",0.435779750347137,0.564220190048218
"argentina",0.293888688087463,0.706111311912537
"argument.4",0.717222034931183,0.282777935266495
"arms.3",0.191889047622681,0.808110952377319
"arrived",0.75525838136673,0.244741588830948
"article.6",0.195227667689323,0.80477237701416
"artists",0.166604295372963,0.833395719528198
"asshole",0.856747448444366,0.143252551555634
"attorney.4",0.0930500105023384,0.906949996948242
"audio.7",0.143271863460541,0.856728196144104
"authoritative.3",0.440397828817368,0.559602200984955
"award.3",0.0940817221999168,0.90591824054718
"aza",0.232924252748489,0.767075777053833
"bad.11",0.892328977584839,0.107671022415161
"bans",0.408399850130081,0.591600179672241
"barrels",0.690746307373047,0.309253692626953
"based.21",0.206127613782883,0.793872356414795
"begin.1",0.181301549077034,0.818698465824127
"begun.4",0.796848237514496,0.203151807188988
"biden.6",0.261101365089417,0.738898634910583
"biggest.3",0.267965763807297,0.732034265995026
"billions.6",0.0922471880912781,0.907752811908722
"blocked",0.344593971967697,0.65540599822998
"blocking.1",0.936283230781555,0.0637168437242508
"blurring",0.099123403429985,0.900876581668854
"bot.5",0.299577057361603,0.700423002243042
"bradley",0.398342102766037,0.601657867431641
"britain",0.634683072566986,0.365316897630692
"brookings",0.347155839204788,0.652844190597534
"browse.4",0.392355173826218,0.607644855976105
"build.19",0.10576368868351,0.894236326217651
"business.22",0.0987657979130745,0.901234209537506
"call.9",0.279102861881256,0.720897138118744
"campaign.1",0.310280352830887,0.689719617366791
"campaigns",0.488789826631546,0.511210143566132
"candidate.1",0.124093398451805,0.875906586647034
"candidate.s",0.221292346715927,0.778707683086395
"candidates",0.0814610123634338,0.918539047241211
"cat",0.352507710456848,0.647492349147797
"cataclysmic",0.932891964912415,0.0671080648899078
"cats",0.171767115592957,0.828232944011688
"celebrities",0.0251116007566452,0.974888384342194
"center.9",0.201381132006645,0.798618853092194
"ceo.19",0.199793115258217,0.8002068400383
"chair.3",0.168565660715103,0.831434369087219
"chance",0.213388010859489,0.786611974239349
"changed.1",0.534871220588684,0.465128749608994
"chat.2",0.0889480262994766,0.911051988601685
"chatgpt.22",0.402643471956253,0.597356557846069
"cheap.1",0.0563875287771225,0.943612456321716
"chile",0.836428284645081,0.163571670651436
"china.7",0.207476526498795,0.792523384094238
"citing.1",0.347661018371582,0.652339041233063
"clients.7",0.216873690485954,0.783126294612885
"clinton",0.187436401844025,0.812563598155975
"clip",0.210090070962906,0.789909958839417
"cloning",0.689521312713623,0.310478687286377
"club.4",0.0538340061903,0.946166038513184
"cnn.2",0.35126718878746,0.648732781410217
"cnn.s",0.488754510879517,0.511245489120483
"coast",0.41554918885231,0.584450840950012
"combat.1",0.529894709587097,0.47010526061058
"comment.2",0.441382378339767,0.55861759185791
"commissioner",0.395802855491638,0.604197204113007
"committee.4",0.335875749588013,0.664124310016632
"companies.23",0.236355289816856,0.763644695281982
"company.21",0.143475711345673,0.856524348258972
"compared.3",0.352081477642059,0.647918462753296
"complete.7",0.0769709721207619,0.923029005527496
"complex.9",0.279842883348465,0.720157086849213
"compliance.3",0.576713502407074,0.423286527395248
"comprehensive.5",0.256268560886383,0.743731439113617
"concern.3",0.943662881851196,0.0563370957970619
"congress.3",0.110641352832317,0.889358639717102
"congressional.3",0.147108018398285,0.85289204120636
"constituents",0.415764182806015,0.584235846996307
"consultancies",0.570774137973785,0.429225921630859
"consumers.7",0.165980234742165,0.834019780158997
"contact.6",0.108004353940487,0.891995668411255
"content.20",0.280956208705902,0.719043850898743
"convincing.1",0.0371622703969479,0.962837755680084
"cooper",0.228015571832657,0.771984457969666
"cooperate",0.302144110202789,0.697855889797211
"copious",0.217761918902397,0.782238066196442
"copy.1",0.47443899512291,0.525560975074768
"correspondent",0.402162432670593,0.597837507724762
"cost.9",0.657302021980286,0.342698007822037
"costs.6",0.723767042160034,0.276232928037643
"country.6",0.180240243673325,0.819759726524353
"county",0.241077363491058,0.758922636508942
"coverage.2",0.222910672426224,0.777089297771454
"covering.2",0.65772008895874,0.34227991104126
"covers.3",0.225555077195168,0.774444878101349
"create.21",0.073011726140976,0.926988244056702
"created.8",0.147815331816673,0.852184653282166
"creating.13",0.107951417565346,0.892048597335815
"creation.4",0.0275801792740822,0.972419798374176
"creators.1",0.125098526477814,0.874901533126831
"crime",0.870401203632355,0.129598766565323
"crisis.1",0.970208466053009,0.0297914985567331
"cruel",0.774043917655945,0.225956127047539
"customised.3",0.491947025060654,0.508052945137024
"dall.1",0.271095514297485,0.72890442609787
"darrell",0.292167454957962,0.707832515239716
"data.30",0.422135710716248,0.577864229679108
"david.2",0.255394011735916,0.744605958461761
"day.14",0.104885667562485,0.895114302635193
"decaying",0.699195444583893,0.30080458521843
"declined.2",0.869673311710358,0.13032665848732
"deep.7",0.432604104280472,0.567395865917206
"deepfake.3",0.937809824943542,0.0621902085840702
"deepfakes.2",0.938452899456024,0.0615471489727497
"deepmedia",0.436974734067917,0.563025236129761
"defining.4",0.640191197395325,0.359808832406998
"delayed.10",0.728389918804169,0.271610081195831
"delays.4",0.421629339456558,0.578370690345764
"democratic.2",0.186066463589668,0.813933491706848
"depending.1",0.303263366222382,0.696736633777618
"desantis.1",0.580326497554779,0.419673502445221
"designers.2",0.231290087103844,0.768709897994995
"desktop.3",0.21842634677887,0.78157365322113
"details.3",0.191160753369331,0.80883926153183
"detect.1",0.751125276088715,0.248874694108963
"develop.9",0.0738242492079735,0.926175773143768
"difficult.7",0.849178194999695,0.150821834802628
"digital.11",0.151243850588799,0.84875613451004
"directly.6",0.224341750144958,0.775658249855042
"disclosed",0.826667845249176,0.173332214355469
"discord.1",0.566838920116425,0.433161079883575
"distinguish.3",0.708309948444366,0.291689991950989
"district.1",0.657783269882202,0.342216730117798
"division.9",0.866598308086395,0.133401691913605
"doctored",0.608965516090393,0.391034483909607
"dollars.3",0.337790250778198,0.662209749221802
"donald",0.437828660011292,0.562171399593353
"dozen.1",0.162942752242088,0.83705723285675
"drop.2",0.707827806472778,0.292172193527222
"due.5",0.353554993867874,0.646445035934448
"earlier.7",0.401115477085114,0.598884582519531
"easily.4",0.146770745515823,0.853229284286499
"easy.9",0.127169191837311,0.872830808162689
"editor.6",0.356815695762634,0.643184304237366
"educational.1",0.156133696436882,0.843866288661957
"effectively.1",0.552386939525604,0.447613060474396
"effectiveness.3",0.592965841293335,0.407034128904343
"efforts.11",0.0819497182965279,0.918050289154053
"election.3",0.290347218513489,0.709652781486511
"elections.1",0.0503423847258091,0.949657618999481
"emails.3",0.232155486941338,0.767844557762146
"enable.2",0.153929755091667,0.846070230007172
"endorsement",0.162805929780006,0.837194085121155
"enforcement",0.439401209354401,0.560598850250244
"engages",0.227091431617737,0.772908568382263
"entities.5",0.118979133665562,0.881020903587341
"equivalent",0.263211667537689,0.736788332462311
"estimates.6",0.698249399662018,0.30175057053566
"events.8",0.0695134922862053,0.930486559867859
"exchanges.3",0.38878071308136,0.61121928691864
"expanding.4",0.0236306395381689,0.976369321346283
"experience.7",0.0394052900373936,0.960594713687897
"experimenting.1",0.0467096827924252,0.953290343284607
"expertise.5",0.0625542253255844,0.937445759773254
"experts.18",0.16880165040493,0.831198334693909
"explained.6",0.329912722110748,0.670087277889252
"explicit.1",0.210304006934166,0.789696037769318
"fabricated",0.233618751168251,0.766381204128265
"facebook.5",0.164586380124092,0.835413575172424
"facial.1",0.207834452390671,0.792165577411652
"factors.2",0.404307812452316,0.595692157745361
"fake.6",0.852909922599792,0.147090092301369
"farmer",0.165282875299454,0.834717094898224
"favorite.2",0.0820375084877014,0.917962491512299
"february.5",0.215005204081535,0.784994781017303
"feel.6",0.134360283613205,0.865639746189117
"fellow.6",0.135732769966125,0.864267289638519
"female.2",0.165413379669189,0.834586620330811
"fiction.3",0.287397712469101,0.712602317333221
"field.6",0.186681866645813,0.813318133354187
"fields.2",0.212535485625267,0.787464559078217
"figures.6",0.477585285902023,0.522414684295654
"finally.2",0.20247395336628,0.797526001930237
"finance.10",0.2323027998209,0.767697215080261
"financial.18",0.549887239933014,0.450112760066986
"focuses.2",0.413144677877426,0.586855351924896
"follow.9",0.142961889505386,0.857038080692291
"footage.2",0.248209848999977,0.751790165901184
"founder.7",0.132524132728577,0.867475867271423
"francisco.3",0.273362636566162,0.726637423038483
"free.13",0.33772149682045,0.662278473377228
"game.2",0.0857449322938919,0.914255023002625
"gaps.1",0.336340606212616,0.663659453392029
"generate.18",0.155253469944,0.844746530056
"generated.8",0.188730269670486,0.811269760131836
"generation.5",0.199958547949791,0.800041496753693
"generative.24",0.151915803551674,0.848084211349487
"generator.1",0.261399924755096,0.738600075244904
"giving.2",0.0935769081115723,0.906423091888428
"globally.5",0.714944362640381,0.285055607557297
"google.16",0.202826127409935,0.797173917293549
"gpt.7",0.270956128835678,0.729043841362
"grabs",0.63089507818222,0.36910492181778
"graduated.1",0.218002960085869,0.78199702501297
"grappling",0.756291925907135,0.243708088994026
"green.1",0.129703670740128,0.87029641866684
"guard",0.293098092079163,0.706901907920837
"guardrails.5",0.579636573791504,0.420363426208496
"guy",0.155004426836967,0.844995558261871
"haley.s",0.41505092382431,0.584949135780334
"half.7",0.445093929767609,0.554906010627747
"harmful.4",0.95030289888382,0.0496970638632774
"harness.4",0.303207546472549,0.696792423725128
"harvard.1",0.25201490521431,0.747985124588013
"heightened.5",0.0645232498645782,0.935476779937744
"helped.5",0.241435274481773,0.758564710617065
"helps.4",0.0649032443761826,0.935096740722656
"hidden.4",0.804760217666626,0.195239767432213
"highly.8",0.0847578123211861,0.915242195129395
"hillary",0.357187658548355,0.642812371253967
"hillsdale",0.359356194734573,0.640643775463104
"historical.5",0.529781639575958,0.470218330621719
"holding.3",0.179751053452492,0.820248901844025
"holz",0.265798985958099,0.734201014041901
"honan",0.214394569396973,0.785605370998383
"hopes.2",0.0684710144996643,0.93152904510498
"house.8",0.229059189558029,0.770940840244293
"human.23",0.14178378880024,0.858216166496277
"humanitarian",0.424789369106293,0.575210690498352
"hyper.2",0.0797426402568817,0.920257389545441
"image.12",0.179561078548431,0.820438981056213
"images.10",0.195922806859016,0.8040771484375
"imagine.2",0.12086646258831,0.879133522510529
"impact.12",0.0929397717118263,0.907060265541077
"imperfect",0.0734533444046974,0.926546633243561
"including.23",0.176631510257721,0.823368489742279
"india.2",0.220867916941643,0.779132068157196
"individual.6",0.244772091507912,0.75522792339325
"industry.25",0.184479251503944,0.815520763397217
"information.16",0.436415165662766,0.563584864139557
"innovation.12",0.0148340919986367,0.985165953636169
"insights.9",0.0656323432922363,0.934367656707764
"institution.s",0.402184426784515,0.597815573215485
"integrity",0.208473712205887,0.791526257991791
"intelligence.34",0.185740783810616,0.814259231090546
"international.6",0.133983418345451,0.866016626358032
"interview.6",0.195112645626068,0.804887354373932
"interviewed",0.333816349506378,0.666183590888977
"interviewer",0.265852719545364,0.734147310256958
"interviews.1",0.237207666039467,0.762792348861694
"invading",0.122769296169281,0.877230703830719
"irresistible",0.760289251804352,0.239710718393326
"issue.7",0.478974878787994,0.521025061607361
"iteration.1",0.3614621758461,0.6385378241539
"joe.6",0.260759741067886,0.739240288734436
"johnson.s",0.441831707954407,0.558168292045593
"joined.3",0.171440690755844,0.828559279441833
"jon",0.197552442550659,0.802447557449341
"jr.s",0.347065210342407,0.652934730052948
"kinds.1",0.34548082947731,0.654519200325012
"language.15",0.332549065351486,0.667450904846191
"largest.7",0.281196504831314,0.718803465366364
"late.7",0.626270532608032,0.373729467391968
"latin.1",0.427707344293594,0.572292625904083
"launched.5",0.0244662519544363,0.975533783435822
"leader.8",0.0836523026227951,0.916347742080688
"leading.10",0.0562607795000076,0.943739175796509
"leads.2",0.580531060695648,0.419468939304352
"learn.5",0.222254559397697,0.777745366096497
"level.6",0.207135483622551,0.792864501476288
"line.10",0.234026491641998,0.765973508358002
"lip",0.373356312513351,0.626643717288971
"list.8",0.256872206926346,0.743127822875977
"live.4",0.136540398001671,0.863459587097168
"local.3",0.192867040634155,0.8071328997612
"london.4",0.175801694393158,0.824198305606842
"longshot",0.268781065940857,0.731218934059143
